id,nome,quartiere,classificazione,score,note,ciclabile_presente,n_corsie,senso_unico,n_testimonianze,zona,data_segnalazione
SS-BOL-1281,Via Quirino Di Marzio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1282,Via Quirino Majorana,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1283,Via Raffaele Bombelli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1284,Via Raffaele Faccioli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1285,Via Raffaello Sanzio,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1286,Via Ragazzi del '99,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1287,Via Rambertino Buvalelli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1288,Via Ravenna,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1289,Via Reggio Emilia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1290,Via Renato Fava,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1291,Via Renato Fucini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1292,Via Renato Simoni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1293,Via Renato Tega,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1294,Via Rialto,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1295,Via Riccardo Stracciari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1296,Via Riccardo Wagner,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1297,Via Rigosa,,rosso,4,strada secondaria trafficata,no,2,si,0,B1,
SS-BOL-1298,Via Rimesse,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1299,Via Rimini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1300,Via Rinaldo Rigola,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1301,Via Rino Pancaldi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1302,Via Rino Ruscello,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1303,Via Rio Conco,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1304,Via Rio Polo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1305,Via Riva di Reno,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1306,Via Rivabella,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1307,Via Rizzola Levante,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1308,Via Roberto Ardigò,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1309,Via Roberto Koch,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1310,Via Roberto Longhi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1311,Via Rodolfo Audinot,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1312,Via Rodolfo Mondolfo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1313,Via Roma,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1314,Via Romagna,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1315,Via Romita,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1316,Via Romolo Amaseo,,verde,1,ciclabile presente (da OpenStreetMap),si,2,si,0,B1,
SS-BOL-1317,Via Roncaglio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1318,Via Rondella,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1319,Via Roselle,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1320,Via Rossano Marchioni,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1321,Via Rotta,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1322,Via Ruggero Grieco,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1323,Via Ruggero Leoncavallo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1324,Via Ruggero Ruggeri,,rosso,4,strada secondaria trafficata (2 corsie),no,2,no,0,B1,
SS-BOL-1325,Via Sabotino,,rosso,4,strada principale trafficata (2 corsie),no,2,si,0,B1,
SS-BOL-1326,Via Sacco e Vanzetti,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1327,Via Saliceto,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1328,Via Salvador Allende,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1329,Via Sampieri,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1330,Via San Carlo,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1331,Via San Domenico,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1332,Via San Donato,,rosso,4,strada secondaria trafficata (1 corsie),no,1,si,0,B1,
SS-BOL-1333,Via San Donnino,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1334,Via San Felice,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1335,Via San Frediano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1336,Via San Gervasio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1337,Via San Giacomo,,verde,1,ciclabile presente (da OpenStreetMap),si,1,si,0,B1,
SS-BOL-1338,Via San Giuliano,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-BOL-1339,Via San Giuseppe,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1340,Via San Lorenzo,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1341,Via San Mamolo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1342,Via San Nicolò,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1343,Via San Nicolò di Villola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1344,Via San Petronio Vecchio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1345,Via San Pier Tommaso,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1346,Via San Pio Quinto,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1347,Via San Rocco,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1348,Via San Ruffillo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1349,Via San Savino,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1350,Via San Sebastiano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1351,Via San Simone,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1352,Via San Valentino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1353,Via San Vitale,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,B1,
SS-BOL-1354,Via San Vittore,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1355,Via Sandro Botticelli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1356,Via Sant'Agnese,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1357,Via Sant'Alò,,blu,2,zona pedonale / living street,no,1,si,0,B1,
SS-BOL-1358,Via Sant'Anna,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1359,Via Sant'Isaia,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,B1,
SS-BOL-1360,Via Santa,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,A1,
SS-BOL-1361,Via Santa Barbara,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-BOL-1362,Via Santa Caterina,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1363,Via Santa Caterina di Quarto,,rosso,4,strada secondaria trafficata,no,2,si,0,B1,
SS-BOL-1364,Via Santa Chiara,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1365,Via Santa Croce,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1366,Via Santa Liberata,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1367,Via Santa Margherita,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1368,Via Santa Margherita al Colle,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1369,Via Santa Maria,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,B1,
SS-BOL-1370,Via Santa Rita,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1371,Via Sante Vincenzi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1372,Via Santissima Annunziata,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1373,Via Santo Stefano,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1374,Via Santorre di Santarosa,,blu,2,zona pedonale / living street,no,1,si,0,B1,
SS-BOL-1375,Via Saragozza,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,A1,
SS-BOL-1376,Via Sardegna,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1377,Via Sario Bassanelli,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1378,Via Savena Antico,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1379,Via Savenella,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-BOL-1380,Via Savigno,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1381,Via Savona,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1382,Via Scandellara,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1383,Via Scipione Innocenti,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1384,Via Scipione dal Ferro,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1385,Via Sebastiano Caboto,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1386,Via Sebastiano Serlio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1387,Via Secondo Campini,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1388,Via Senzanome,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1389,Via Serafino Calindri,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1390,Via Seragnoli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1391,Via Serena,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1392,Via Sergio Tavernari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1393,Via Sergiu Celibidache,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1394,Via Sesto San Giovanni,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1395,Via Severino Ferrari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1396,Via Sicilia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1397,Via Siepelunga,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1398,Via Sigismondo Campagnoli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1399,Via Sigmund Freud,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1400,Via Simone dei Crocefissi,,rosso,4,strada secondaria trafficata (2 corsie),no,2,si,0,A1,
SS-BOL-1401,Via Smeraldo,,blu,2,zona pedonale / living street,no,1,no,0,A1,
SS-BOL-1402,Via Solferino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1403,Via Spartaco,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1404,Via Speranza,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1405,Via Spina,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1406,Via Stalingrado,,rosso,4,strada principale trafficata (3 corsie),no,3,no,0,B1,
SS-BOL-1407,Via Stanislao Mattei,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1408,Via Stazione Roveri,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,B1,
SS-BOL-1409,Via Stefano Bottari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1410,Via Stefano Gobatti,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1411,Via Stendhal,,rosso,4,strada principale trafficata,no,2,si,0,B1,
SS-BOL-1412,Via Surrogazione Reno,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1413,Via Taddeo Alderotti,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1414,Via Tagliamento,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1415,Via Tagliapietre,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1416,Via Tazio Nuvolari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1417,Via Telemaco Signorini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1418,Via Tevere,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1419,Via Tiberio Fiorilli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1420,Via Tintoretto,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1421,Via Tito Speri,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1422,Via Titta Ruffo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1423,Via Tiziano Vecellio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1424,Via Tolmino,,rosso,4,strada principale trafficata (2 corsie),no,2,si,0,B1,
SS-BOL-1425,Via Tomaso Albinoni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1426,Via Tommaso Campanella,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1427,Via Tommaso Casini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1428,Via Tommaso Laureti,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1429,Via Tommaso Martelli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1430,Via Tommaso Salvini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1431,Via Torino,,verde,1,ciclabile presente (da OpenStreetMap),si,2,si,0,A1,
SS-BOL-1432,Via Torleone,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1433,Via Torquato Secci,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1434,Via Torquato Tasso,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1435,Via Torriane,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1436,Via Toscana,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,A1,
SS-BOL-1437,Via Tranquillo Cremona,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1438,Via Trattati Comunitari Europei 1957-2007,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1439,Via Traversa,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1440,Via Treviso,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1441,Via Trilussa,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1442,Via Tullo Golfarelli,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1443,Via Turchese,,blu,2,zona pedonale / living street,no,1,si,0,A1,
SS-BOL-1444,Via Udine,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1445,Via Ugo Bassi,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1446,Via Ugo Foscolo,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-BOL-1447,Via Ugo La Malfa,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1448,Via Ugo Lenzi,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1449,Via Ulisse Gardini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1450,Via Umberto Boccioni,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1451,Via Umberto Giordano,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1452,Via Umberto Monari,,blu,2,zona pedonale / living street,no,1,si,0,A1,
SS-BOL-1453,Via Umberto Terracini,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1454,Via Umbria,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1455,Via Umbro Lorenzini,,nero,5,"strada ad alta velocità (primary, 90 km/h)",no,2,no,0,B1,
SS-BOL-1456,Via Urbana,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-BOL-1457,Via Val D'Aposa,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1458,Via Valdonica,,blu,2,zona pedonale / living street,no,1,si,0,B1,
SS-BOL-1459,Via Valdossola,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1460,Via Valeria,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1461,Via Valerio Zurlini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1462,Via Valle Di Preda,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1463,Via Valle d'Aosta,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1464,Via Vallescura,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,A1,
SS-BOL-1465,Via Valparaiso,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1466,Via Valverde,,blu,2,zona pedonale / living street,no,1,no,0,A1,
SS-BOL-1467,Via Vascelli,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,A1,
SS-BOL-1468,Via Vasco de Gama,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1469,Via Venezia,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1470,Via Ventimiglia,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1471,Via Verde,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1472,Via Vermena,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1473,Via Vermiglia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1474,Via Vetulonia,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1475,Via Vezza,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1476,Via Viadagola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1477,Via Vicenza,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1478,Via Villanova,,rosso,4,strada secondaria trafficata,no,2,si,0,A1,
SS-BOL-1479,Via Vincenzo Bellini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1480,Via Vincenzo Casciarolo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1481,Via Vincenzo Gemito,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1482,Via Vincenzo Martinelli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1483,Via Vincenzo Toffano,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1484,Via Vincenzo Vela,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1485,Via Virginia Marini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1486,Via Virginia Reiter,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1487,Via Vitale da Bologna,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,A1,
SS-BOL-1488,Via Vittore Carpaccio,,blu,2,zona pedonale / living street,no,1,si,0,A1,
SS-BOL-1489,Via Vittoria,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1490,Via Vittorio Alfieri,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1491,Via Vittorio Bigari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1492,Via Vittorio Bottego,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,B1,
SS-BOL-1493,Via Vittorio Lugli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1494,Via Vittorio Peglion,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1495,Via Vittorio Putti,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,A1,
SS-BOL-1496,Via Vittorio Veneto,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,B1,
SS-BOL-1497,Via Volfango Amedeo Mozart,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1498,Via Volontari della Libertà,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1499,Via Volto Santo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1500,Via Volturno,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1501,Via Wiligelmo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1502,Via William Shakespeare,,rosso,4,strada principale trafficata (2 corsie),no,2,si,0,B1,
SS-BOL-1503,Via Wolfgang Goethe,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1504,Via Yuri Gagarin,,verde,1,ciclabile presente (da OpenStreetMap),si,2,si,0,B1,
SS-BOL-1505,Via Zaccaria Zacchi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1506,Via Zamboni,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,B1,
SS-BOL-1507,Via dal Lino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1508,Via dalla Volta,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1509,Via de La Birra,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1510,Via de la Bova,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1511,Via de' Carbonesi,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-BOL-1512,Via de' Carracci,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,B1,
SS-BOL-1513,Via de' Castagnoli,,verde,1,ciclabile presente (da OpenStreetMap),si,2,si,0,B1,
SS-BOL-1514,Via de' Chiari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1515,Via de' Coltellini,,blu,2,zona pedonale / living street,no,1,si,0,B1,
SS-BOL-1516,Via de' Falegnami,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,B1,
SS-BOL-1517,Via de' Foscherari,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1518,Via de' Fusari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1519,Via de' Gandolfi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1520,Via de' Gargiolari,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1521,Via de' Gessi,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,B1,
SS-BOL-1522,Via de' Griffoni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1523,Via de' Leprosetti,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1524,Via de' Marchi,,blu,2,zona pedonale / living street,no,1,si,0,B1,
SS-BOL-1525,Via de' Monari,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1526,Via de' Musei,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1527,Via de' Pepoli,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,A1,
SS-BOL-1528,Via de' Piatesi,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1529,Via de' Pignattari,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1530,Via de' Poeti,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1531,Via de' Ruini,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,A1,
SS-BOL-1532,Via de' Toschi,,blu,2,zona pedonale / living street,no,1,si,0,A1,
SS-BOL-1533,Via degli Aceri,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1534,Via degli Agresti,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1535,Via degli Albari,,blu,2,zona pedonale / living street,no,1,si,0,B1,
SS-BOL-1536,Via degli Angeli,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-BOL-1537,Via degli Artieri,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1538,Via degli Orefici,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1539,Via degli Orti,,verde,1,ciclabile presente (da OpenStreetMap),si,2,si,0,A1,
SS-BOL-1540,Via degli Ortolani,,rosso,4,strada principale trafficata (2 corsie),no,2,si,0,A1,
SS-BOL-1541,Via degli Scalini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1542,Via degli Stradelli Guelfi,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,A1,
SS-BOL-1543,Via dei Bibiena,,blu,2,zona pedonale / living street,no,1,no,0,B1,
