id,nome,quartiere,classificazione,score,note,ciclabile_presente,n_corsie,senso_unico,n_testimonianze,municipio,data_segnalazione
SS-ROM-2877,Via Andrea Corsali,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-2878,Via Andrea Costa,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-2879,Via Andrea Doria,Municipio Roma I,rosso,4,strada secondaria trafficata (4 corsie),no,4,no,0,I,2026-06-27
SS-ROM-2880,Via Andrea Ferrara,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIII,2026-06-27
SS-ROM-2881,Via Andrea Fulvio,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-2882,Via Andrea Gerbolini,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-2883,Via Andrea Giardina,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-2884,Via Andrea Gidetti,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-2885,Via Andrea Giovanni Micheletti,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VIII,2026-06-27
SS-ROM-2886,Via Andrea Grego,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-2887,Via Andrea Guazzalotti,Municipio Roma VII,blu,2,accesso limitato (ZTL),no,1,no,0,VII,2026-06-27
SS-ROM-2888,Via Andrea Lavezzolo,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-2889,Via Andrea Mantegna,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-2890,Via Andrea Marchini,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-2891,Via Andrea Meldola,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-2892,Via Andrea Millevoi,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,VIII,2026-06-27
SS-ROM-2893,Via Andrea Moneta,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-2894,Via Andrea Noale,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,V,2026-06-27
SS-ROM-2895,Via Andrea Palladio,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-2896,Via Andrea Pitti,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-2897,Via Andrea Portilia,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-2898,Via Andrea Procaccini,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-2899,Via Andrea Provana,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-2900,Via Andrea Ripa,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-2901,Via Andrea Sacchi,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-2902,Via Andrea Solario,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-2903,Via Andrea Torre,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-2904,Via Andrea Verga,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XIV,2026-06-27
SS-ROM-2905,Via Andrea Vesalio,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-2906,Via Andrea da Garessio,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,si,0,XI,2026-06-27
SS-ROM-2907,Via Andrea del Castagno,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-2908,Via Andrea del Sarto,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,no,0,IX,2026-06-27
SS-ROM-2909,Via Andrea del Verrocchio,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XII,2026-06-27
SS-ROM-2910,Via Andrea della Corte,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-2911,Via Andrea di Bonaiuto,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VIII,2026-06-27
SS-ROM-2912,Via Andreina Sacco Gotta,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-2913,Via Andreotto Saracini,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XI,2026-06-27
SS-ROM-2914,Via Andretta,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-2915,Via Andria,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,si,0,V,2026-06-27
SS-ROM-2916,Via Andromeda,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-2917,Via Anela,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VII,2026-06-27
SS-ROM-2918,Via Angela Sorgato,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-2919,Via Angelica Balabanoff,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,V,2026-06-27
SS-ROM-2920,Via Angelina Marsciano,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-2921,Via Angelo Aliprandi,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,si,0,XI,2026-06-27
SS-ROM-2922,Via Angelo Andres,Municipio Roma VI,giallo,3,strada urbana senza ciclabile,no,2,no,0,VI,2026-06-27
SS-ROM-2923,Via Angelo Annaratone,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,no,0,IV,2026-06-27
SS-ROM-2924,Via Angelo Arpe,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-2925,Via Angelo Baldassarri,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-2926,Via Angelo Banti,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,no,0,IV,2026-06-27
SS-ROM-2927,Via Angelo Barbagelata,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-2928,Via Angelo Barbetti,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-2929,Via Angelo Bargoni,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,I,2026-06-27
SS-ROM-2930,Via Angelo Bassini,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,no,0,IX,2026-06-27
SS-ROM-2931,Via Angelo Battelli,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-2932,Via Angelo Bellani,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-2933,Via Angelo Bellincampi,Municipio Roma XII,giallo,3,strada urbana senza ciclabile,no,2,no,0,XII,2026-06-27
SS-ROM-2934,Via Angelo Berardi,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-2935,Via Angelo Bertolotto,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XI,2026-06-27
SS-ROM-2936,Via Angelo Bianchi,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-2937,Via Angelo Bioletto,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-2938,Via Angelo Brelich,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-2939,Via Angelo Brofferio,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,I,2026-06-27
SS-ROM-2940,Via Angelo Canevari,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XI,2026-06-27
SS-ROM-2941,Via Angelo Cappuccio,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-2942,Via Angelo Celli,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-2943,Via Angelo Cerbara,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,V,2026-06-27
SS-ROM-2944,Via Angelo Colombaroli,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-2945,Via Angelo Dalmistro,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,si,0,IV,2026-06-27
SS-ROM-2946,Via Angelo De Gubernatis,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-2947,Via Angelo Dubini,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-2948,Via Angelo Fava,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIV,2026-06-27
SS-ROM-2949,Via Angelo Fortunato Formiggini,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-2950,Via Angelo Galli,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-2951,Via Angelo Genocchi,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VIII,2026-06-27
SS-ROM-2952,Via Angelo Maffei,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-2953,Via Angelo Mai,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIII,2026-06-27
SS-ROM-2954,Via Angelo Marabini,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-2955,Via Angelo Maria Bandini,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-2956,Via Angelo Maria Durini,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-2957,Via Angelo Maria Querini,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIII,2026-06-27
SS-ROM-2958,Via Angelo Mariani,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XI,2026-06-27
SS-ROM-2959,Via Angelo Masina,Municipio Roma I,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,I,2026-06-27
SS-ROM-2960,Via Angelo Mauri,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IV,2026-06-27
SS-ROM-2961,Via Angelo Messedaglia,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-2962,Via Angelo Morbelli,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-2963,Via Angelo Mosso,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIII,2026-06-27
SS-ROM-2964,Via Angelo Motta,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-2965,Via Angelo Olivieri,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XI,2026-06-27
SS-ROM-2966,Via Angelo Orzali,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-2967,Via Angelo Parrilla,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-2968,Via Angelo Perozzi,Municipio Roma III,blu,2,zona pedonale / living street,no,1,no,0,III,2026-06-27
SS-ROM-2969,Via Angelo Poliziano,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-2970,Via Angelo Ranucci,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,I,2026-06-27
SS-ROM-2971,Via Angelo Rizzoli,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-2972,Via Angelo Rocca,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIV,2026-06-27
SS-ROM-2973,Via Angelo Salmoiraghi,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-2974,Via Angelo Sante Bastiani,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-2975,Via Angelo Scarenzio,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-2976,Via Angelo Secchi,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-2977,Via Angelo Signorelli,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-2978,Via Angelo Sismonda,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-2979,Via Angelo Sommaruga,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-2980,Via Angelo Spinazzi,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-2981,Via Angelo Tanfani,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-2982,Via Angelo Tittoni,Municipio Roma I,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,I,2026-06-27
SS-ROM-2983,Via Angelo Ugoleto,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-2984,Via Angelo Vescovali,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-2985,Via Angelo Vinco,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,si,0,XI,2026-06-27
SS-ROM-2986,Via Angelo Viscogliosi,Municipio Roma V,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,V,2026-06-27
SS-ROM-2987,Via Angelo Zottoli,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,si,0,XI,2026-06-27
SS-ROM-2988,Via Angelo della Pergola,Municipio Roma V,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,V,2026-06-27
SS-ROM-2989,Via Angelo di Pietro,Municipio Roma I,giallo,3,strada urbana senza ciclabile,no,2,si,0,I,2026-06-27
SS-ROM-2990,Via Anghiari,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-2991,Via Angiolo Cabrini,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IV,2026-06-27
SS-ROM-2992,Via Angiolo Cassioli,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VII,2026-06-27
SS-ROM-2993,Via Angiolo Pasqui,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-2994,Via Anglona,Municipio Roma II,giallo,3,strada urbana senza ciclabile,no,2,no,0,II,2026-06-27
SS-ROM-2995,Via Angri,Municipio Roma VI,giallo,3,strada urbana senza ciclabile,no,2,no,0,VI,2026-06-27
SS-ROM-2996,Via Anguillarese,Municipio Roma XIV,rosso,4,strada secondaria trafficata (2 corsie),no,2,no,0,XIV,2026-06-27
SS-ROM-2997,Via Anicia,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-2998,Via Anicio Olibrio,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-2999,Via Anicio Paolino,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-3000,Via Aniene,Municipio Roma II,giallo,3,strada urbana senza ciclabile,no,2,si,0,II,2026-06-27
SS-ROM-3001,Via Anite di Tegea,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,si,0,XI,2026-06-27
SS-ROM-3002,Via Anna Banti,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-3003,Via Anna Foà,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,XIV,2026-06-27
SS-ROM-3004,Via Anna Franchi,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VIII,2026-06-27
SS-ROM-3005,Via Anna Lorenzetto,Municipio Roma XII,giallo,3,strada urbana senza ciclabile,no,2,no,0,XII,2026-06-27
SS-ROM-3006,Via Anna Magnani,Municipio Roma III,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,III,2026-06-27
SS-ROM-3007,Via Anna Maria Enriquez,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-3008,Via Anna Maria Ortese,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-3009,Via Anna Maria Taigi,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-3010,Via Anna Perenna,Municipio Roma VII,blu,2,zona pedonale / living street,no,1,no,0,VII,2026-06-27
SS-ROM-3011,Via Anneo Floro,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,I,2026-06-27
SS-ROM-3012,Via Anneo Lucano,Municipio Roma I,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,I,2026-06-27
SS-ROM-3013,Via Annia,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-3014,Via Annia Faustina,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-3015,Via Annia Regilla,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,VII,2026-06-27
SS-ROM-3016,Via Annibal Caro,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-3017,Via Annibale Calzoni,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-3018,Via Annibale Maria di Francia,Municipio Roma III,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,III,2026-06-27
SS-ROM-3019,Via Annibale Ninchi,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-3020,Via Annibale Riccò,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-3021,Via Annibale Stabile,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-3022,Via Annibale Zoilo,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-3023,Via Annibale de Gasparis,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VIII,2026-06-27
SS-ROM-3024,Via Annie Vivanti,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,si,0,XIV,2026-06-27
SS-ROM-3025,Via Annio Felice,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IX,2026-06-27
SS-ROM-3026,Via Annone,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-3027,Via Annunzio Cervi,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,si,0,IV,2026-06-27
SS-ROM-3028,Via Anoia,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-3029,Via Anselmo Banduri,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-3030,Via Anselmo Bucci,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-3031,Via Anselmo Ciappi,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IX,2026-06-27
SS-ROM-3032,Via Antagora,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-3033,Via Antegnate,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-3034,Via Antelao,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IV,2026-06-27
SS-ROM-3035,Via Antenore,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-3036,Via Anteo,Municipio Roma V,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,V,2026-06-27
SS-ROM-3037,Via Anterivo,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-3038,Via Anticoli Corrado,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,no,0,IV,2026-06-27
SS-ROM-3039,Via Antifilo,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-3040,Via Antifonte di Ramnunte,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-3041,Via Antillo,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-3042,Via Antimaco,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-3043,Via Antipatro,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-3044,Via Antistene,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-3045,Via Antistio,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-3046,Via Anton Domenico Gabbiani,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-3047,Via Anton Francesco Doni,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-3048,Via Anton Giulio Barrili,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-3049,Via Anton Giulio Bragaglia,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-3050,Via Anton Ludovico Antinori,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,VII,2026-06-27
SS-ROM-3051,Via Anton Maria Biscioni,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-3052,Via Anton Maria Valsalva,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIV,2026-06-27
SS-ROM-3053,Via Anton da Noli,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-3054,Via Antonazzo Romano,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,I,2026-06-27
SS-ROM-3055,Via Antonello da Messina,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-3056,Via Antonietta Biscarra,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-3057,Via Antonimina,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-3058,Via Antonina,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-3059,Via Antoniniana,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
