id,nome,quartiere,classificazione,score,note,ciclabile_presente,n_corsie,senso_unico,n_testimonianze,zona,data_segnalazione
SS-NAP-2064,Via Spadari,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2065,Via Spartaco,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2066,Via Speranzella,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2067,Via Spezieria vecchia,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-NAP-2068,Via Stanislao Manna,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2069,Via Stazio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2070,Via Stefania Filo Speziale,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2071,Via Stefano Barbato,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2072,Via Stefano Brun,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2073,Via Stefano Giliberti,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2074,Via Stefano delle Chiaie,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2075,Via Stella,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2076,Via Stendhal,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2077,Via Suor Maria della Passione Beata,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2078,Via Suor Orsola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2079,Via Svetonio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2080,Via Tacito,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2081,Via Taddeo Da Sessa,,rosso,4,strada secondaria trafficata,no,2,si,0,B2,
SS-NAP-2082,Via Tagliamento,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2083,Via Talete di Mileto,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2084,Via Tancredi Galimberti,,rosso,4,strada secondaria trafficata,no,2,si,0,B1,
SS-NAP-2085,Via Tarquinio Prisco,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2086,Via Tarsia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2087,Via Taverna del Ferro,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2088,Via Taverna delle Brecce,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2089,Via Tavernola a Casa Vecchia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2090,Via Teano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2091,Via Teodoro Capocci,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2092,Via Teofilo Patini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2093,Via Teofilo Santi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2094,Via Terenzio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2095,Via Teresa Filangieri Fieschi Ravaschieri,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2096,Via Terracina,,rosso,4,strada secondaria trafficata,no,2,no,0,A1,
SS-NAP-2097,Via Tertulliano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2098,Via Tevere,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2099,Via Thomas Eliot,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2100,Via Tiberio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2101,Via Tibullo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2102,Via Ticino,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2103,Via Tiglio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-2104,Via Timavo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2105,Via Tino Di Camaino,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2106,Via Tirone,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-2107,Via Titina De Filippo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2108,Via Tito Angelini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2109,Via Tito Lucrezio Caro,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2110,Via Toledo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2111,Via Tommasina Colosimo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2112,Via Tommaso Campanella,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2113,Via Tommaso Caravita,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2114,Via Tommaso Cornelio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2115,Via Tommaso Costa,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2116,Via Tommaso De Amicis,,rosso,4,strada secondaria trafficata,no,2,no,0,B1,
SS-NAP-2117,Via Tommaso Fasano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2118,Via Tommaso Traetta,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2119,Via Torino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2120,Via Torquato Tasso,,rosso,4,strada secondaria trafficata,no,2,no,0,A1,
SS-NAP-2121,Via Torrione San Martino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2122,Via Tosca,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2123,Via Traccia a Poggioreale,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2124,Via Transversa,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2125,Via Tranvia Fratta,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2126,Via Trentino,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2127,Via Tribuni della Plebe,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2128,Via Trinità degli Spagnoli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2129,Via Tristano Caracciolo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2130,Via Trovatore,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2131,Via Tullio Ostilio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2132,Via Udalrigo Masoni,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2133,Via Ugo Falcando,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2134,Via Ugo Foscolo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2135,Via Ugo Niutta,,rosso,4,strada secondaria trafficata (3 corsie),no,3,si,0,A1,
SS-NAP-2136,Via Ugo Palermo,,rosso,4,strada secondaria trafficata,no,2,si,0,B1,
SS-NAP-2137,Via Ugo Ricci,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2138,Via Ulisse Prota Giurleo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2139,Via Umberto Boccioni,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2140,Via Umberto Improta,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2141,Via Umberto Pierantoni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2142,Via Umberto Saba,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2143,Via Umberto Zanotti Bianco,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2144,Via Umbria,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2145,Via Valerio Verbano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2146,Via Vallone Saliscendi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2147,Via Vallone dei Gerolomini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2148,Via Vannella Gaetani,,rosso,4,strada principale trafficata,no,2,si,0,A1,
SS-NAP-2149,Via Vecchia Miano a Piscinola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2150,Via Vecchia Napoli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2151,Via Vecchia Poggioreale,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2152,Via Vecchia Roma,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2153,Via Vecchia San Rocco,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2154,Via Venezia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2155,Via Venezia Giulia,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2156,Via Ventaglieri,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2157,Via Ventilabro,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2158,Via Vera Lombardi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2159,Via Vespulo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2160,Via Vesuvio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2161,Via Vicaria Vecchia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2162,Via Vicinale,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2163,Via Vicinale Abbandonata agli Astroni,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2164,Via Vicinale Agnolella,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2165,Via Vicinale Agnolella 3,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2166,Via Vicinale Angogna,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2167,Via Vicinale Camaldolilli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2168,Via Vicinale Campanile,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2169,Via Vicinale Cannola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2170,Via Vicinale Cavone degli Sbirri,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2171,Via Vicinale Croce di Piperno,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2172,Via Vicinale Cupa Bolino,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2173,Via Vicinale Cupa Cintia,,rosso,4,strada secondaria trafficata,no,2,si,0,A1,
SS-NAP-2174,Via Vicinale Cupa San Severino,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2175,Via Vicinale Dietro la Vigna,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-2176,Via Vicinale Fosso Santo Stefano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2177,Via Vicinale Lardighello,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2178,Via Vicinale Lettieri,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2179,Via Vicinale Masseria Grande,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2180,Via Vicinale Micca,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2181,Via Vicinale Monte,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2182,Via Vicinale Murate,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2183,Via Vicinale Palazziello,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2184,Via Vicinale Paradiso,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2185,Via Vicinale Piscinelle ai Guantai,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-2186,Via Vicinale Porchiano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2187,Via Vicinale Rondinella,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2188,Via Vicinale Sant'Aniello,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2189,Via Vicinale Tavernola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2190,Via Vicinale Tierzo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2191,Via Vicinale Torre di Franco,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2192,Via Vicinale Trencia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-2193,Via Vicinale Vallone di Miano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2194,Via Vicinale Vigna,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-2195,Via Vicinale Volo Sant'Angelo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2196,Via Vicinale de Mellis,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2197,Via Vicinale dell'Infermeria,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2198,Via Vicinale di Piscinola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2199,Via Vicinale per Agnano Masseria Grande,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2200,Via Vicinale torciolano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2201,Via Vietri,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2202,Via Villa Bisignano,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2203,Via Villanova,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2204,Via Vincenzo Arangio Ruiz,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2205,Via Vincenzo Bellini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2206,Via Vincenzo Caprile,,blu,2,accesso limitato (ZTL),no,1,no,0,B1,
SS-NAP-2207,Via Vincenzo Ciaravolo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2208,Via Vincenzo Ciardo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2209,Via Vincenzo Cuoco,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2210,Via Vincenzo D'Annibale,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2211,Via Vincenzo De Giaxa,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2212,Via Vincenzo De Giovanni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2213,Via Vincenzo Diamare,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-2214,Via Vincenzo Gemito,,rosso,4,strada secondaria trafficata,no,2,si,0,A1,
SS-NAP-2215,Via Vincenzo Ingangi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2216,Via Vincenzo Irolli,,blu,2,accesso limitato (ZTL),no,1,no,0,B2,
SS-NAP-2217,Via Vincenzo Janfolla,,rosso,4,strada secondaria trafficata,no,2,si,0,B1,
SS-NAP-2218,Via Vincenzo Lanza,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2219,Via Vincenzo Marrone,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2220,Via Vincenzo Migliaro,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2221,Via Vincenzo Mosca,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2222,Via Vincenzo Niutta,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2223,Via Vincenzo Padula,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2224,Via Vincenzo Petagna,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2225,Via Vincenzo Romaniello,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2226,Via Vincenzo Russo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2227,Via Vincenzo Scala,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2228,Via Vincenzo Tiberio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2229,Via Vincenzo Ussani,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2230,Via Vincenzo Vitale,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2231,Via Vincenzo de Monte,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2232,Via Virginia Wolf,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2233,Via Vita alla Sanità,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2234,Via Vitale Agrillo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2235,Via Vito Fornari,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2236,Via Vittoria Aganoor,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-2237,Via Vittoria Colonna,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,A1,
SS-NAP-2238,Via Vittorio Alfieri,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2239,Via Vittorio Cinquegrana,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2240,Via Vittorio De Sica,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2241,Via Vittorio Emanuele,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2242,Via Vittorio Emanuele III,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A2,
SS-NAP-2243,Via Vittorio Emanuele III a Secondigliano,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2244,Via Vittorio Imbriani,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2245,Via Vittorio Veneto,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2246,Via Wolfgang Goethe,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A2,
SS-NAP-2247,Via Yuri Gagarin,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2248,Via Zara,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2249,Via Zecca dei Panni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2250,Via Zenone di Elea,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2251,Via comunale Toscanella,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2252,Via comunale del Principe,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2253,Via cupa Oliva,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2254,Via de Civitate Dei,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-NAP-2255,Via degli Acquari,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2256,Via degli Artigiani,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2257,Via degli Incarnati,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2258,Via degli Ortolani,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2259,Via degli Scipioni,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,A1,
SS-NAP-2260,Via degli Spadari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2261,Via degli Zingari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2262,Via dei Bonifaci,,rosso,4,strada principale trafficata,no,2,no,0,B2,
SS-NAP-2263,Via dei Bottari,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2264,Via dei Bronzi di Riace,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2265,Via dei Calzolai,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2266,Via dei Carrozzieri a Monteoliveto,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2267,Via dei Cetrangolari,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2268,Via dei Chiavettieri al Porto,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2269,Via dei Ciliegi,,rosso,4,strada secondaria trafficata,no,2,si,0,B1,
SS-NAP-2270,Via dei Cimbri,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2271,Via dei Faenzari,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2272,Via dei Falegnami,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2273,Via dei Fiorentini,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A2,
SS-NAP-2274,Via dei Giubbonari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2275,Via dei Greci,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A2,
SS-NAP-2276,Via dei Griffi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2277,Via dei Melangolari,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2278,Via dei Mille,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2279,Via dei Missionari,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,A1,
SS-NAP-2280,Via dei Mosaici,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2281,Via dei Padulani,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2282,Via dei Papiri Ercolanesi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2283,Via dei Pellegrini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2284,Via dei Reggiolari,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2285,Via dei Sartori,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2286,Via dei Tessitori di Seta,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2287,Via dei Tribunali,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2288,Via dei Vergini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2289,Via del Camposanto,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2290,Via del Carmine,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2291,Via del Cassano,,rosso,4,strada secondaria trafficata,no,2,si,0,B2,
SS-NAP-2292,Via del Cervino,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2293,Via del Cimitero,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2294,Via del Clivio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2295,Via del Discobolo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2296,Via del Fauno,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2297,Via del Finanziere,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2298,Via del Fiumicello,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2299,Via del Fosso,,blu,2,zona pedonale / living street,no,1,no,0,A1,
SS-NAP-2300,Via del Gran Paradiso,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2301,Via del Gran Sasso,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2302,Via del Grande Archivio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2303,Via del Grecale,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2304,Via del Maestrale,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2305,Via del Maratoneta,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-2306,Via del Marzano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2307,Via del Parco Margherita,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2308,Via del Parco Quadrifoglio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2309,Via del Pascone,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2310,Via del Ponte,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2311,Via del Priorato,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2312,Via del Rione Sirignano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-2313,Via del Riposo,,rosso,4,strada principale trafficata,no,2,no,0,B2,
SS-NAP-2314,Via del Risanamento,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2315,Via del Sabotino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-2316,Via del Salvatore,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2317,Via del Sebeto,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-2318,Via del Serbatoio dello Scudillo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-2319,Via del Sole,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-2320,Via del Trivio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-2321,Via dell'Abbondanza,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-2322,Via dell'Acquario,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
